POS CM 40365 DORIS MONITOR 
3.790000000000000036e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.560810000000000000e+05 9.152830000000000000e+05
3.794999999999999929e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.560530000000000000e+05 9.150910000000000000e+05
3.799999999999999822e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.560320000000000000e+05 9.152070000000000000e+05
3.805000000000000160e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.560290000000000000e+05 9.152400000000000000e+05
3.810000000000000053e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.560220000000000000e+05 9.151490000000000000e+05
3.814999999999999947e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.560140000000000000e+05 9.150730000000000000e+05
3.819999999999999840e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.559920000000000000e+05 9.150420000000000000e+05
3.825000000000000178e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.559830000000000000e+05 9.149900000000000000e+05
3.830000000000000071e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.559440000000000000e+05 9.149720000000000000e+05
3.834999999999999964e+00 4.000000000000000000e+00 4.000000000000000000e+00 5.559300000000000000e+05 9.149780000000000000e+05
3.839999999999999858e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.559120000000000000e+05 9.149850000000000000e+05
3.845000000000000195e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.559060000000000000e+05 9.149780000000000000e+05
3.850000000000000089e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.558870000000000000e+05 9.149100000000000000e+05
3.854999999999999982e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.558770000000000000e+05 9.149220000000000000e+05
3.859999999999999876e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.558270000000000000e+05 9.148690000000000000e+05
3.865000000000000213e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.558260000000000000e+05 9.147990000000000000e+05
3.870000000000000107e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.558220000000000000e+05 9.148240000000000000e+05
3.875000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.558170000000000000e+05 9.148230000000000000e+05
3.879999999999999893e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.558200000000000000e+05 9.148030000000000000e+05
3.884999999999999787e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.558070000000000000e+05 9.147280000000000000e+05
3.890000000000000124e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.557920000000000000e+05 9.147350000000000000e+05
3.895000000000000018e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.557650000000000000e+05 9.147080000000000000e+05
3.899999999999999911e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.557500000000000000e+05 9.146780000000000000e+05
3.904999999999999805e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.557400000000000000e+05 9.146240000000000000e+05
3.910000000000000142e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.557150000000000000e+05 9.146670000000000000e+05
3.915000000000000036e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.557220000000000000e+05 9.147150000000000000e+05
3.919999999999999929e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.557100000000000000e+05 9.146360000000000000e+05
3.924999999999999822e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.557090000000000000e+05 9.146050000000000000e+05
3.930000000000000160e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.556990000000000000e+05 9.146540000000000000e+05
3.935000000000000053e+00 1.700000000000000000e+01 1.700000000000000000e+01 5.556850000000000000e+05 9.145880000000000000e+05
3.939999999999999947e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.556500000000000000e+05 9.145710000000000000e+05
3.944999999999999840e+00 4.000000000000000000e+00 4.000000000000000000e+00 5.556430000000000000e+05 9.145250000000000000e+05
3.950000000000000178e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.556160000000000000e+05 9.144750000000000000e+05
3.955000000000000071e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.556320000000000000e+05 9.144250000000000000e+05
3.959999999999999964e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.556130000000000000e+05 9.144020000000000000e+05
3.964999999999999858e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.555830000000000000e+05 9.142790000000000000e+05
3.970000000000000195e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.555650000000000000e+05 9.141460000000000000e+05
3.975000000000000089e+00 2.200000000000000000e+01 2.200000000000000000e+01 5.555590000000000000e+05 9.141490000000000000e+05
3.979999999999999982e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.555330000000000000e+05 9.142310000000000000e+05
3.984999999999999876e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.555280000000000000e+05 9.141700000000000000e+05
3.990000000000000213e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.555150000000000000e+05 9.142080000000000000e+05
3.995000000000000107e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.554910000000000000e+05 9.140000000000000000e+05
4.000000000000000000e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.554700000000000000e+05 9.139760000000000000e+05
4.004999999999999893e+00 1.900000000000000000e+01 1.900000000000000000e+01 5.554670000000000000e+05 9.140350000000000000e+05
4.009999999999999787e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.554490000000000000e+05 9.139380000000000000e+05
4.014999999999999680e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.554410000000000000e+05 9.139380000000000000e+05
4.019999999999999574e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.554480000000000000e+05 9.139720000000000000e+05
4.025000000000000355e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.554280000000000000e+05 9.140000000000000000e+05
4.030000000000000249e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.554160000000000000e+05 9.140330000000000000e+05
4.035000000000000142e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.553950000000000000e+05 9.138850000000000000e+05
4.040000000000000036e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.553840000000000000e+05 9.139470000000000000e+05
4.044999999999999929e+00 1.700000000000000000e+01 1.700000000000000000e+01 5.553630000000000000e+05 9.138520000000000000e+05
4.049999999999999822e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.553530000000000000e+05 9.139850000000000000e+05
4.054999999999999716e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.553400000000000000e+05 9.139490000000000000e+05
4.059999999999999609e+00 1.900000000000000000e+01 1.900000000000000000e+01 5.553210000000000000e+05 9.140000000000000000e+05
4.065000000000000391e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.553100000000000000e+05 9.139830000000000000e+05
4.070000000000000284e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.553050000000000000e+05 9.139790000000000000e+05
4.075000000000000178e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.552930000000000000e+05 9.138070000000000000e+05
4.080000000000000071e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.552830000000000000e+05 9.139450000000000000e+05
4.084999999999999964e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.552750000000000000e+05 9.139980000000000000e+05
4.089999999999999858e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.552690000000000000e+05 9.139980000000000000e+05
4.094999999999999751e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.552470000000000000e+05 9.139250000000000000e+05
4.099999999999999645e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.552440000000000000e+05 9.139170000000000000e+05
4.105000000000000426e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.552360000000000000e+05 9.139010000000000000e+05
4.110000000000000320e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.552150000000000000e+05 9.138310000000000000e+05
4.115000000000000213e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.552060000000000000e+05 9.138070000000000000e+05
4.120000000000000107e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.551840000000000000e+05 9.137830000000000000e+05
4.125000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.551730000000000000e+05 9.137260000000000000e+05
4.129999999999999893e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.551810000000000000e+05 9.137120000000000000e+05
4.134999999999999787e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.551720000000000000e+05 9.137240000000000000e+05
4.139999999999999680e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.551690000000000000e+05 9.137820000000000000e+05
4.144999999999999574e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.551350000000000000e+05 9.137620000000000000e+05
4.150000000000000355e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.551200000000000000e+05 9.136650000000000000e+05
4.155000000000000249e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.551080000000000000e+05 9.135930000000000000e+05
4.160000000000000142e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.550940000000000000e+05 9.135690000000000000e+05
4.165000000000000036e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.550910000000000000e+05 9.135230000000000000e+05
4.169999999999999929e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.550720000000000000e+05 9.135580000000000000e+05
4.174999999999999822e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.550680000000000000e+05 9.135230000000000000e+05
4.179999999999999716e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.550420000000000000e+05 9.134980000000000000e+05
4.184999999999999609e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.550350000000000000e+05 9.135140000000000000e+05
4.190000000000000391e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.550240000000000000e+05 9.134900000000000000e+05
4.195000000000000284e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.549950000000000000e+05 9.134110000000000000e+05
4.200000000000000178e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.550000000000000000e+05 9.134810000000000000e+05
4.205000000000000071e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.549830000000000000e+05 9.135620000000000000e+05
4.209999999999999964e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.549650000000000000e+05 9.135370000000000000e+05
4.214999999999999858e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.549430000000000000e+05 9.133680000000000000e+05
4.219999999999999751e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.549240000000000000e+05 9.133080000000000000e+05
4.224999999999999645e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.549020000000000000e+05 9.132010000000000000e+05
4.230000000000000426e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.549210000000000000e+05 9.132570000000000000e+05
4.235000000000000320e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.549060000000000000e+05 9.132220000000000000e+05
4.240000000000000213e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.548840000000000000e+05 9.131560000000000000e+05
4.245000000000000107e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.548950000000000000e+05 9.131630000000000000e+05
4.250000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.548740000000000000e+05 9.130700000000000000e+05
4.254999999999999893e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.548690000000000000e+05 9.131210000000000000e+05
4.259999999999999787e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.548530000000000000e+05 9.131080000000000000e+05
4.264999999999999680e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.548430000000000000e+05 9.130680000000000000e+05
4.269999999999999574e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.548310000000000000e+05 9.131380000000000000e+05
4.275000000000000355e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.548170000000000000e+05 9.130420000000000000e+05
4.280000000000000249e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.547890000000000000e+05 9.129140000000000000e+05
4.285000000000000142e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.547670000000000000e+05 9.129170000000000000e+05
4.290000000000000036e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.547670000000000000e+05 9.130320000000000000e+05
4.294999999999999929e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.547810000000000000e+05 9.130680000000000000e+05
4.299999999999999822e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.547690000000000000e+05 9.130010000000000000e+05
4.304999999999999716e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.547410000000000000e+05 9.129080000000000000e+05
4.309999999999999609e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.547180000000000000e+05 9.128970000000000000e+05
4.315000000000000391e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.547140000000000000e+05 9.128640000000000000e+05
4.320000000000000284e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.547080000000000000e+05 9.128820000000000000e+05
4.325000000000000178e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.546770000000000000e+05 9.127670000000000000e+05
4.330000000000000071e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.546890000000000000e+05 9.128340000000000000e+05
4.334999999999999964e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.546650000000000000e+05 9.127380000000000000e+05
4.339999999999999858e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.546510000000000000e+05 9.127220000000000000e+05
4.344999999999999751e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.546480000000000000e+05 9.126900000000000000e+05
4.349999999999999645e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.546330000000000000e+05 9.127140000000000000e+05
4.355000000000000426e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.546200000000000000e+05 9.125660000000000000e+05
4.360000000000000320e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.545990000000000000e+05 9.126400000000000000e+05
4.365000000000000213e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.546050000000000000e+05 9.125510000000000000e+05
4.370000000000000107e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.545890000000000000e+05 9.125630000000000000e+05
4.375000000000000000e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.545710000000000000e+05 9.125380000000000000e+05
4.379999999999999893e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.545580000000000000e+05 9.124910000000000000e+05
4.384999999999999787e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.545570000000000000e+05 9.123970000000000000e+05
4.389999999999999680e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.545210000000000000e+05 9.123830000000000000e+05
4.394999999999999574e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.545140000000000000e+05 9.124080000000000000e+05
4.400000000000000355e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.544990000000000000e+05 9.123740000000000000e+05
4.405000000000000249e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.544850000000000000e+05 9.123820000000000000e+05
4.410000000000000142e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.544720000000000000e+05 9.123140000000000000e+05
4.415000000000000036e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.544640000000000000e+05 9.123450000000000000e+05
4.419999999999999929e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.544360000000000000e+05 9.123570000000000000e+05
4.424999999999999822e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.544340000000000000e+05 9.122030000000000000e+05
4.429999999999999716e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.544040000000000000e+05 9.122020000000000000e+05
4.434999999999999609e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.543920000000000000e+05 9.121690000000000000e+05
4.440000000000000391e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.543850000000000000e+05 9.121970000000000000e+05
4.445000000000000284e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.543720000000000000e+05 9.120820000000000000e+05
4.450000000000000178e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.543560000000000000e+05 9.121410000000000000e+05
4.455000000000000071e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.543340000000000000e+05 9.121040000000000000e+05
4.459999999999999964e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.543460000000000000e+05 9.121780000000000000e+05
4.464999999999999858e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.543400000000000000e+05 9.121350000000000000e+05
4.469999999999999751e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.543280000000000000e+05 9.121000000000000000e+05
4.474999999999999645e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.543090000000000000e+05 9.120740000000000000e+05
4.480000000000000426e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.543020000000000000e+05 9.120800000000000000e+05
4.485000000000000320e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.542770000000000000e+05 9.119640000000000000e+05
4.490000000000000213e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.542570000000000000e+05 9.119970000000000000e+05
4.495000000000000107e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.542520000000000000e+05 9.119870000000000000e+05
4.500000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.542320000000000000e+05 9.120070000000000000e+05
4.504999999999999893e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.542210000000000000e+05 9.119120000000000000e+05
4.509999999999999787e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.541960000000000000e+05 9.117540000000000000e+05
4.514999999999999680e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.541810000000000000e+05 9.118630000000000000e+05
4.519999999999999574e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.541730000000000000e+05 9.118280000000000000e+05
4.525000000000000355e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.541630000000000000e+05 9.117460000000000000e+05
4.530000000000000249e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.541360000000000000e+05 9.117130000000000000e+05
4.535000000000000142e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.541260000000000000e+05 9.116540000000000000e+05
4.540000000000000036e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.541300000000000000e+05 9.117010000000000000e+05
4.544999999999999929e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.541190000000000000e+05 9.117110000000000000e+05
4.549999999999999822e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.541050000000000000e+05 9.117000000000000000e+05
4.554999999999999716e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.540820000000000000e+05 9.116390000000000000e+05
4.559999999999999609e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.540860000000000000e+05 9.116570000000000000e+05
4.565000000000000391e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.540500000000000000e+05 9.115130000000000000e+05
4.570000000000000284e+00 1.700000000000000000e+01 1.700000000000000000e+01 5.540270000000000000e+05 9.115330000000000000e+05
4.575000000000000178e+00 1.800000000000000000e+01 1.800000000000000000e+01 5.540230000000000000e+05 9.115900000000000000e+05
4.580000000000000071e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.540030000000000000e+05 9.116550000000000000e+05
4.584999999999999964e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.539990000000000000e+05 9.115130000000000000e+05
4.589999999999999858e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.539970000000000000e+05 9.114440000000000000e+05
4.594999999999999751e+00 1.600000000000000000e+01 1.600000000000000000e+01 5.539790000000000000e+05 9.114450000000000000e+05
4.599999999999999645e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.539610000000000000e+05 9.114220000000000000e+05
4.605000000000000426e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.539440000000000000e+05 9.114640000000000000e+05
4.610000000000000320e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.539320000000000000e+05 9.115010000000000000e+05
4.615000000000000213e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.539290000000000000e+05 9.114340000000000000e+05
4.620000000000000107e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.539080000000000000e+05 9.114000000000000000e+05
4.625000000000000000e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.539150000000000000e+05 9.115100000000000000e+05
4.629999999999999893e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.538990000000000000e+05 9.115720000000000000e+05
4.634999999999999787e+00 2.000000000000000000e+00 2.000000000000000000e+00 5.538810000000000000e+05 9.113230000000000000e+05
4.639999999999999680e+00 2.000000000000000000e+01 2.000000000000000000e+01 5.538600000000000000e+05 9.112680000000000000e+05
4.644999999999999574e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.538540000000000000e+05 9.112920000000000000e+05
4.650000000000000355e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.538240000000000000e+05 9.112560000000000000e+05
4.655000000000000249e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.538030000000000000e+05 9.112220000000000000e+05
4.660000000000000142e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.537910000000000000e+05 9.113010000000000000e+05
4.665000000000000036e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.537850000000000000e+05 9.112990000000000000e+05
4.669999999999999929e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.537810000000000000e+05 9.112450000000000000e+05
4.674999999999999822e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.537750000000000000e+05 9.113190000000000000e+05
4.679999999999999716e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.537450000000000000e+05 9.111610000000000000e+05
4.684999999999999609e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.537490000000000000e+05 9.111760000000000000e+05
4.690000000000000391e+00 1.700000000000000000e+01 1.700000000000000000e+01 5.537360000000000000e+05 9.113280000000000000e+05
4.695000000000000284e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.537130000000000000e+05 9.111020000000000000e+05
4.700000000000000178e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.536980000000000000e+05 9.110680000000000000e+05
4.705000000000000071e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.536710000000000000e+05 9.110110000000000000e+05
4.709999999999999964e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.536590000000000000e+05 9.109530000000000000e+05
4.714999999999999858e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.536570000000000000e+05 9.108880000000000000e+05
4.719999999999999751e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.536450000000000000e+05 9.109160000000000000e+05
4.724999999999999645e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.536210000000000000e+05 9.108280000000000000e+05
4.730000000000000426e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.536130000000000000e+05 9.108790000000000000e+05
4.735000000000000320e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.536010000000000000e+05 9.109270000000000000e+05
4.740000000000000213e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.536050000000000000e+05 9.109840000000000000e+05
4.745000000000000107e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.535840000000000000e+05 9.109200000000000000e+05
4.750000000000000000e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.535890000000000000e+05 9.109720000000000000e+05
4.754999999999999893e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.535930000000000000e+05 9.111370000000000000e+05
4.759999999999999787e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.535780000000000000e+05 9.110660000000000000e+05
4.764999999999999680e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.535480000000000000e+05 9.110840000000000000e+05
4.769999999999999574e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.535510000000000000e+05 9.111240000000000000e+05
4.775000000000000355e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.535320000000000000e+05 9.109600000000000000e+05
4.780000000000000249e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.535200000000000000e+05 9.109290000000000000e+05
4.785000000000000142e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.535040000000000000e+05 9.109680000000000000e+05
4.790000000000000036e+00 6.000000000000000000e+00 6.000000000000000000e+00 5.534800000000000000e+05 9.109250000000000000e+05
4.794999999999999929e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.534870000000000000e+05 9.109200000000000000e+05
4.799999999999999822e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.534700000000000000e+05 9.108320000000000000e+05
4.804999999999999716e+00 4.000000000000000000e+00 4.000000000000000000e+00 5.534250000000000000e+05 9.107010000000000000e+05
4.809999999999999609e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.534270000000000000e+05 9.106290000000000000e+05
4.815000000000000391e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.534170000000000000e+05 9.106360000000000000e+05
4.820000000000000284e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.533880000000000000e+05 9.105920000000000000e+05
4.825000000000000178e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.533670000000000000e+05 9.106120000000000000e+05
4.830000000000000071e+00 9.000000000000000000e+00 9.000000000000000000e+00 5.533690000000000000e+05 9.106200000000000000e+05
4.834999999999999964e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.533590000000000000e+05 9.106280000000000000e+05
4.839999999999999858e+00 2.000000000000000000e+01 2.000000000000000000e+01 5.533380000000000000e+05 9.105910000000000000e+05
4.844999999999999751e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.533320000000000000e+05 9.104530000000000000e+05
4.849999999999999645e+00 1.500000000000000000e+01 1.500000000000000000e+01 5.533310000000000000e+05 9.105710000000000000e+05
4.855000000000000426e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.533370000000000000e+05 9.108310000000000000e+05
4.860000000000000320e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.533310000000000000e+05 9.108420000000000000e+05
4.865000000000000213e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.533170000000000000e+05 9.108550000000000000e+05
4.870000000000000107e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.532900000000000000e+05 9.107810000000000000e+05
4.875000000000000000e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.532810000000000000e+05 9.108220000000000000e+05
4.879999999999999893e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.532570000000000000e+05 9.108520000000000000e+05
4.884999999999999787e+00 1.200000000000000000e+01 1.200000000000000000e+01 5.532780000000000000e+05 9.107560000000000000e+05
4.889999999999999680e+00 5.000000000000000000e+00 5.000000000000000000e+00 5.532620000000000000e+05 9.105480000000000000e+05
4.894999999999999574e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.532490000000000000e+05 9.106370000000000000e+05
4.900000000000000355e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.532340000000000000e+05 9.105650000000000000e+05
4.905000000000000249e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.532240000000000000e+05 9.105200000000000000e+05
4.910000000000000142e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.532050000000000000e+05 9.103910000000000000e+05
4.915000000000000036e+00 1.900000000000000000e+01 1.900000000000000000e+01 5.531990000000000000e+05 9.104640000000000000e+05
4.919999999999999929e+00 1.400000000000000000e+01 1.400000000000000000e+01 5.531750000000000000e+05 9.103520000000000000e+05
4.924999999999999822e+00 1.000000000000000000e+01 1.000000000000000000e+01 5.531660000000000000e+05 9.103930000000000000e+05
4.929999999999999716e+00 7.000000000000000000e+00 7.000000000000000000e+00 5.531440000000000000e+05 9.103850000000000000e+05
4.934999999999999609e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.531070000000000000e+05 9.103090000000000000e+05
4.940000000000000391e+00 1.100000000000000000e+01 1.100000000000000000e+01 5.531020000000000000e+05 9.102360000000000000e+05
4.945000000000000284e+00 1.300000000000000000e+01 1.300000000000000000e+01 5.531050000000000000e+05 9.103910000000000000e+05
4.950000000000000178e+00 8.000000000000000000e+00 8.000000000000000000e+00 5.531000000000000000e+05 9.104500000000000000e+05
